,name_2,root_1,pitch_class_smaller,edo_note_number,cents_diff,matched_pitch_class,n_edo
138,just diatonic,D,A,138,1.0327702128085576,A,243
179,just diatonic,D,B,179,-0.408095715496809,B,243
202,just diatonic,D,C,202,1.4408659283058762,C,243
0,just diatonic,E,E,0,0.0,E,243
23,just diatonic,E,F,23,1.8489616438029515,F,243
64,just diatonic,E,G,64,0.4080957154967951,G,243
101,just diatonic,E,A,101,0.7204329641526183,A,243
142,just diatonic,E,B,142,-0.7204329641526641,B,243
165,just diatonic,E,C,165,1.1285286796499139,C,243
206,just diatonic,E,D,206,-0.31233724865592705,D,243
0,just diatonic,F,F,0,0.0,F,243
41,just diatonic,F,G,41,-1.440865928305697,G,243
78,just diatonic,F,A,78,-1.1285286796501708,A,243
120,just diatonic,F,B,120,2.3688769969826513,B,243
142,just diatonic,F,C,142,-0.7204329641528564,C,243
183,just diatonic,F,D,183,-2.161298892458845,D,243
220,just diatonic,F,E,220,-1.848961643802927,E,243
0,just diatonic,G,G,0,0.0,G,243
37,just diatonic,G,A,37,0.31233724865593443,A,243
78,just diatonic,G,B,78,-1.1285286796495937,B,243
101,just diatonic,G,C,101,0.7204329641526183,C,243
142,just diatonic,G,D,142,-0.7204329641526641,D,243
179,just diatonic,G,E,179,-0.4080957154970012,E,243
202,just diatonic,G,F,202,1.4408659283058762,F,243
0,just diatonic,A,A,0,0.0,A,243
41,just diatonic,A,B,41,-1.4408659283055048,B,243
64,just diatonic,A,C,64,0.4080957154967951,C,243
105,just diatonic,A,D,105,-1.0327702128087686,D,243
142,just diatonic,A,E,142,-0.7204329641528564,E,243
165,just diatonic,A,F,165,1.1285286796499139,F,243
206,just diatonic,A,G,206,-0.31233724865592705,G,243
0,just diatonic,B,B,0,0.0,B,243
23,just diatonic,B,C,23,1.8489616438025673,C,243
64,just diatonic,B,D,64,0.4080957154967951,D,243
101,just diatonic,B,E,101,0.7204329641522339,E,243
123,just diatonic,B,F,123,-2.368876996982599,F,243
165,just diatonic,B,G,165,1.1285286796495297,G,243
202,just diatonic,B,A,202,1.440865928305492,A,243
0,just diatonic,C,C,0,0.0,C,244
41,just diatonic,C,D,41,-2.270657468479951,D,244
79,just diatonic,C,E,79,2.210876299099706,E,244
101,just diatonic,C,F,101,-1.3236876592025775,F,244
143,just diatonic,C,G,143,1.3236876592025901,G,244
180,just diatonic,C,A,180,0.8871886398964953,A,244
221,just diatonic,C,B,221,-1.3834688285828844,B,244
0,just diatonic,D,D,0,0.0,D,244
37,just diatonic,D,E,37,-0.4364990193059196,E,244
60,just diatonic,D,F,60,0.9469698092773017,F,244
101,just diatonic,D,G,101,-1.3236876592029623,G,244
138,just diatonic,D,A,138,-1.7601866785085714,A,244
180,just diatonic,D,B,180,0.8871886398968795,B,244
203,just diatonic,D,C,203,2.270657468479796,C,244
0,just diatonic,E,E,0,0.0,E,244
23,just diatonic,E,F,23,1.3834688285828405,F,244
64,just diatonic,E,G,64,-0.8871886398966469,G,244
101,just diatonic,E,A,101,-1.3236876592029623,A,244
143,just diatonic,E,B,143,1.3236876592029745,B,244
165,just diatonic,E,C,165,-2.2108762990994304,C,244
207,just diatonic,E,D,207,0.43649901930578183,D,244
0,just diatonic,F,F,0,0.0,F,244
41,just diatonic,F,G,41,-2.2706574684797585,G,244
79,just diatonic,F,A,79,2.2108762990993225,A,244
120,just diatonic,F,B,120,-0.0597811693801921,B,244
143,just diatonic,F,C,143,1.3236876592025901,C,244
184,just diatonic,F,D,184,-0.9469698092773845,D,244
221,just diatonic,F,E,221,-1.383468828583269,E,244
0,just diatonic,G,G,0,0.0,G,244
37,just diatonic,G,A,37,-0.4364990193061119,A,244
79,just diatonic,G,B,79,2.210876299099706,B,244
101,just diatonic,G,C,101,-1.3236876592029623,C,244
143,just diatonic,G,D,143,1.3236876592025901,D,244
180,just diatonic,G,E,180,0.8871886398968795,E,244
203,just diatonic,G,F,203,2.270657468479796,F,244
0,just diatonic,A,A,0,0.0,A,244
41,just diatonic,A,B,41,-2.270657468479566,B,244
64,just diatonic,A,C,64,-0.8871886398964546,C,244
106,just diatonic,A,D,106,1.7601866785085236,D,244
143,just diatonic,A,E,143,1.3236876592025901,E,244
165,just diatonic,A,F,165,-2.210876299099238,F,244
207,just diatonic,A,G,207,0.43649901930616614,G,244
0,just diatonic,B,B,0,0.0,B,244
23,just diatonic,B,C,23,1.3834688285824566,C,244
64,just diatonic,B,D,64,-0.8871886398966469,D,244
101,just diatonic,B,E,101,-1.3236876592029623,E,244
124,just diatonic,B,F,124,0.05978116938028144,F,244
165,just diatonic,B,G,165,-2.2108762990996227,G,244
203,just diatonic,B,A,203,2.2706574684794125,A,244
0,just diatonic,C,C,0,0.0,C,245
42,just diatonic,C,D,42,1.8042839835109559,D,245
79,just diatonic,C,E,79,0.6250616453694574,E,245
102,just diatonic,C,F,102,1.5468376000813653,F,245
143,just diatonic,C,G,143,-1.5468376000812643,G,245
181,just diatonic,C,A,181,2.1718992454504793,A,245
222,just diatonic,C,B,222,-0.9217759547119138,B,245
0,just diatonic,D,D,0,0.0,D,245
37,just diatonic,D,E,37,-1.1792223381417999,E,245
60,just diatonic,D,F,60,-0.2574463834294414,F,245
102,just diatonic,D,G,102,1.5468376000813653,G,245
139,just diatonic,D,A,139,0.36761526193983435,A,245
181,just diatonic,D,B,181,2.171899245450863,B,245
203,just diatonic,D,C,203,-1.8042839835104998,C,245
0,just diatonic,E,E,0,0.0,E,245
23,just diatonic,E,F,23,0.9217759547120036,F,245
64,just diatonic,E,G,64,-2.171899245450529,G,245
102,just diatonic,E,A,102,1.5468376000813653,A,245
143,just diatonic,E,B,143,-1.5468376000808792,B,245
166,just diatonic,E,C,166,-0.6250616453691207,C,245
208,just diatonic,E,D,208,1.1792223381414815,D,245
0,just diatonic,F,F,0,0.0,F,245
42,just diatonic,F,G,42,1.8042839835105717,G,245
79,just diatonic,F,A,79,0.625061645369073,A,245
121,just diatonic,F,B,121,2.4293456288799202,B,245
143,just diatonic,F,C,143,-1.5468376000814565,C,245
185,just diatonic,F,D,185,0.25744638342926124,D,245
222,just diatonic,F,E,222,-0.9217759547126829,E,245
0,just diatonic,G,G,0,0.0,G,245
37,just diatonic,G,A,37,-1.1792223381417999,A,245
79,just diatonic,G,B,79,0.6250616453694574,B,245
102,just diatonic,G,C,102,1.5468376000813653,C,245
143,just diatonic,G,D,143,-1.5468376000812643,D,245
181,just diatonic,G,E,181,2.1718992454504793,E,245
203,just diatonic,G,F,203,-1.8042839835104998,F,245
0,just diatonic,A,A,0,0.0,A,245
42,just diatonic,A,B,42,1.8042839835109559,B,245
64,just diatonic,A,C,64,-2.1718992454503367,C,245
106,just diatonic,A,D,106,-0.36761526193934824,D,245
143,just diatonic,A,E,143,-1.5468376000812643,E,245
166,just diatonic,A,F,166,-0.6250616453687362,F,245
208,just diatonic,A,G,208,1.1792223381418658,G,245
0,just diatonic,B,B,0,0.0,B,245
23,just diatonic,B,C,23,0.9217759547120036,C,245
64,just diatonic,B,D,64,-2.171899245450529,D,245
102,just diatonic,B,E,102,1.5468376000809814,E,245
124,just diatonic,B,F,124,-2.4293456288800024,F,245
166,just diatonic,B,G,166,-0.6250616453691207,G,245
203,just diatonic,B,A,203,-1.8042839835108846,A,245
0,just diatonic,C,C,0,0.0,C,246
42,just diatonic,C,D,42,0.9680470497129766,D,246
79,just diatonic,C,E,79,-0.9478602062983327,E,246
102,just diatonic,C,F,102,-0.4840235248564388,F,246
144,just diatonic,C,G,144,0.4840235248564308,G,246
181,just diatonic,C,A,181,-1.4318837311551447,A,246
223,just diatonic,C,B,223,-0.46383668144161744,B,246
0,just diatonic,D,D,0,0.0,D,246
37,just diatonic,D,E,37,-1.915907256011169,E,246
60,just diatonic,D,F,60,-1.4520705745694784,F,246
102,just diatonic,D,G,102,-0.4840235248566311,G,246
139,just diatonic,D,A,139,-2.399930780867635,A,246
181,just diatonic,D,B,181,-1.4318837311547599,B,246
204,just diatonic,D,C,204,-0.9680470497128231,C,246
0,just diatonic,E,E,0,0.0,E,246
23,just diatonic,E,F,23,0.4638366814418002,F,246
65,just diatonic,E,G,65,1.4318837311548804,G,246
102,just diatonic,E,A,102,-0.4840235248566311,A,246
144,just diatonic,E,B,144,0.4840235248568151,B,246
167,just diatonic,E,C,167,0.9478602062983049,C,246
209,just diatonic,E,D,209,1.9159072560113,D,246
0,just diatonic,F,F,0,0.0,F,246
42,just diatonic,F,G,42,0.9680470497125924,G,246
79,just diatonic,F,A,79,-0.9478602062985251,A,246
121,just diatonic,F,B,121,0.020186843414501245,B,246
144,just diatonic,F,C,144,0.4840235248564308,C,246
186,just diatonic,F,D,186,1.4520705745691749,D,246
223,just diatonic,F,E,223,-0.4638366814418097,E,246
0,just diatonic,G,G,0,0.0,G,246
37,just diatonic,G,A,37,-1.9159072560113615,A,246
79,just diatonic,G,B,79,-0.9478602062981404,B,246
102,just diatonic,G,C,102,-0.4840235248566311,C,246
144,just diatonic,G,D,144,0.4840235248568151,D,246
181,just diatonic,G,E,181,-1.4318837311551447,E,246
204,just diatonic,G,F,204,-0.9680470497128231,F,246
0,just diatonic,A,A,0,0.0,A,246
42,just diatonic,A,B,42,0.9680470497129766,B,246
65,just diatonic,A,C,65,1.4318837311548804,C,246
107,just diatonic,A,D,107,2.399930780867899,D,246
144,just diatonic,A,E,144,0.4840235248564308,E,246
167,just diatonic,A,F,167,0.9478602062986892,F,246
209,just diatonic,A,G,209,1.9159072560113,G,246
0,just diatonic,B,B,0,0.0,B,246
23,just diatonic,B,C,23,0.4638366814418002,C,246
65,just diatonic,B,D,65,1.431883731154496,D,246
102,just diatonic,B,E,102,-0.4840235248568233,E,246
125,just diatonic,B,F,125,-0.02018684341442012,F,246
167,just diatonic,B,G,167,0.9478602062983049,G,246
204,just diatonic,B,A,204,-0.9680470497132077,A,246
0,just diatonic,C,C,0,0.0,C,247
42,just diatonic,C,D,42,0.13858126517634112,D,247
80,just diatonic,C,E,80,2.350253746501012,E,247
103,just diatonic,C,F,103,2.3598591649827676,F,247
144,just diatonic,C,G,144,-2.359859164982658,G,247
182,just diatonic,C,A,182,-0.1481866836581074,A,247
224,just diatonic,C,B,224,-0.009605418481237435,B,247
0,just diatonic,D,D,0,0.0,D,247
38,just diatonic,D,E,38,2.211672481324351,E,247
61,just diatonic,D,F,61,2.221277899806226,F,247
103,just diatonic,D,G,103,2.359859164982384,G,247
140,just diatonic,D,A,140,-0.28676794883451473,A,247
182,just diatonic,D,B,182,-0.14818668365772292,B,247
205,just diatonic,D,C,205,-0.13858126517644442,C,247
0,just diatonic,E,E,0,0.0,E,247
23,just diatonic,E,F,23,0.009605418481805772,F,247
65,just diatonic,E,G,65,0.14818668365802606,G,247
103,just diatonic,E,A,103,2.359859164982384,A,247
144,just diatonic,E,B,144,-2.359859164982465,B,247
167,just diatonic,E,C,167,-2.3502537465008424,C,247
209,just diatonic,E,D,209,-2.2116724813245576,D,247
0,just diatonic,F,F,0,0.0,F,247
42,just diatonic,F,G,42,0.13858126517634112,G,247
80,just diatonic,F,A,80,2.350253746501012,A,247
121,just diatonic,F,B,121,-2.3694645834639627,B,247
144,just diatonic,F,C,144,-2.359859164982658,C,247
186,just diatonic,F,D,186,-2.221277899806337,D,247
224,just diatonic,F,E,224,-0.009605418481621848,E,247
0,just diatonic,G,G,0,0.0,G,247
38,just diatonic,G,A,38,2.211672481324351,A,247
80,just diatonic,G,B,80,2.350253746501396,B,247
103,just diatonic,G,C,103,2.359859164982384,C,247
144,just diatonic,G,D,144,-2.359859164982465,D,247
182,just diatonic,G,E,182,-0.14818668365791515,E,247
205,just diatonic,G,F,205,-0.13858126517644442,F,247
0,just diatonic,A,A,0,0.0,A,247
42,just diatonic,A,B,42,0.13858126517672548,B,247
65,just diatonic,A,C,65,0.14818668365802606,C,247
107,just diatonic,A,D,107,0.28676794883484125,D,247
144,just diatonic,A,E,144,-2.359859164982465,E,247
167,just diatonic,A,F,167,-2.3502537465006497,F,247
209,just diatonic,A,G,209,-2.2116724813245576,G,247
0,just diatonic,B,B,0,0.0,B,247
23,just diatonic,B,C,23,0.009605418481421366,C,247
65,just diatonic,B,D,65,0.1481866836576417,D,247
103,just diatonic,B,E,103,2.359859164982384,E,247
126,just diatonic,B,F,126,2.3694645834638983,F,247
167,just diatonic,B,G,167,-2.3502537465012274,G,247
205,just diatonic,B,A,205,-0.13858126517682887,A,247
0,just diatonic,C,C,0,0.0,C,248
42,just diatonic,C,D,42,-0.6841952791619095,D,248
80,just diatonic,C,E,80,0.7830603287134593,E,248
103,just diatonic,C,F,103,0.34209763958125894,F,248
145,just diatonic,C,G,145,-0.34209763958081196,G,248
183,just diatonic,C,A,183,1.1251579682943351,A,248
225,just diatonic,C,B,225,0.44096268913287817,B,248
0,just diatonic,D,D,0,0.0,D,248
38,just diatonic,D,E,38,1.4672556078754349,E,248
61,just diatonic,D,F,61,1.0262929187429222,F,248
103,just diatonic,D,G,103,0.3420976395808746,G,248
141,just diatonic,D,A,141,1.8093532474567373,A,248
183,just diatonic,D,B,183,1.1251579682947193,B,248
206,just diatonic,D,C,206,0.6841952791620188,C,248
0,just diatonic,E,E,0,0.0,E,248
23,just diatonic,E,F,23,-0.4409626891323729,F,248
65,just diatonic,E,G,65,-1.125157968294505,G,248
103,just diatonic,E,A,103,0.3420976395808746,A,248
145,just diatonic,E,B,145,-0.34209763958061973,B,248
168,just diatonic,E,C,168,-0.7830603287135509,C,248
210,just diatonic,E,D,210,-1.4672556078756653,D,248
0,just diatonic,F,F,0,0.0,F,248
42,just diatonic,F,G,42,-0.6841952791622941,G,248
80,just diatonic,F,A,80,0.7830603287134593,A,248
122,just diatonic,F,B,122,0.09886504955155921,B,248
145,just diatonic,F,C,145,-0.34209763958100414,C,248
187,just diatonic,F,D,187,-1.0262929187432046,D,248
225,just diatonic,F,E,225,0.4409626891321096,E,248
0,just diatonic,G,G,0,0.0,G,248
38,just diatonic,G,A,38,1.4672556078754349,A,248
80,just diatonic,G,B,80,0.7830603287134593,B,248
103,just diatonic,G,C,103,0.3420976395808746,C,248
145,just diatonic,G,D,145,-0.34209763958081196,D,248
183,just diatonic,G,E,183,1.1251579682943351,E,248
206,just diatonic,G,F,206,0.6841952791620188,F,248
0,just diatonic,A,A,0,0.0,A,248
42,just diatonic,A,B,42,-0.6841952791619095,B,248
65,just diatonic,A,C,65,-1.125157968294505,C,248
107,just diatonic,A,D,107,-1.8093532474562548,D,248
145,just diatonic,A,E,145,-0.34209763958081196,E,248
168,just diatonic,A,F,168,-0.7830603287133586,F,248
210,just diatonic,A,G,210,-1.467255607875473,G,248
0,just diatonic,B,B,0,0.0,B,248
23,just diatonic,B,C,23,-0.4409626891327574,C,248
65,just diatonic,B,D,65,-1.1251579682948896,D,248
103,just diatonic,B,E,103,0.3420976395808746,E,248
126,just diatonic,B,F,126,-0.09886504955164231,F,248
168,just diatonic,B,G,168,-0.7830603287137432,G,248
206,just diatonic,B,A,206,0.6841952791616346,A,248
0,just diatonic,C,C,0,0.0,C,249
42,just diatonic,C,D,42,-1.5003631765580978,D,249
80,just diatonic,C,E,80,-0.7715451901362675,E,249
103,just diatonic,C,F,103,-1.6594569659377976,F,249
146,just diatonic,C,G,146,1.6594569659379588,G,249
184,just diatonic,C,A,184,2.388274952359509,A,249
226,just diatonic,C,B,226,0.8879117758017115,B,249
0,just diatonic,D,D,0,0.0,D,249
38,just diatonic,D,E,38,0.7288179864218186,E,249
61,just diatonic,D,F,61,-0.1590937893796269,F,249
103,just diatonic,D,G,103,-1.6594569659377976,G,249
141,just diatonic,D,A,141,-0.930638979515773,A,249
184,just diatonic,D,B,184,2.388274952359893,B,249
207,just diatonic,D,C,207,1.5003631765581211,C,249
0,just diatonic,E,E,0,0.0,E,249
23,just diatonic,E,F,23,-0.8879117758015637,F,249
65,just diatonic,E,G,65,-2.3882749523595876,G,249
103,just diatonic,E,A,103,-1.6594569659379899,A,249
146,just diatonic,E,B,146,1.6594569659379588,B,249
169,just diatonic,E,C,169,0.7715451901362952,C,249
211,just diatonic,E,D,211,-0.7288179864219159,D,249
0,just diatonic,F,F,0,0.0,F,249
42,just diatonic,F,G,42,-1.5003631765580978,G,249
80,just diatonic,F,A,80,-0.7715451901364598,A,249
122,just diatonic,F,B,122,-2.271908366694347,B,249
146,just diatonic,F,C,146,1.6594569659379588,C,249
188,just diatonic,F,D,188,0.15909378937980959,D,249
226,just diatonic,F,E,226,0.8879117758013273,E,249
0,just diatonic,G,G,0,0.0,G,249
38,just diatonic,G,A,38,0.7288179864218186,A,249
80,just diatonic,G,B,80,-0.7715451901358829,B,249
103,just diatonic,G,C,103,-1.6594569659377976,C,249
146,just diatonic,G,D,146,1.6594569659379588,D,249
184,just diatonic,G,E,184,2.388274952359509,E,249
207,just diatonic,G,F,207,1.5003631765581211,F,249
0,just diatonic,A,A,0,0.0,A,249
42,just diatonic,A,B,42,-1.5003631765579055,B,249
65,just diatonic,A,C,65,-2.3882749523595876,C,249
108,just diatonic,A,D,108,0.9306389795158486,D,249
146,just diatonic,A,E,146,1.6594569659379588,E,249
169,just diatonic,A,F,169,0.7715451901362952,F,249
211,just diatonic,A,G,211,-0.7288179864219159,G,249
0,just diatonic,B,B,0,0.0,B,249
23,just diatonic,B,C,23,-0.8879117758019482,C,249
65,just diatonic,B,D,65,-2.38827495235978,D,249
103,just diatonic,B,E,103,-1.6594569659381821,E,249
127,just diatonic,B,F,127,2.2719083666940403,F,249
169,just diatonic,B,G,169,0.771545190135911,G,249
207,just diatonic,B,A,207,1.5003631765577372,A,249
0,just diatonic,C,C,0,0.0,C,250
42,just diatonic,C,D,42,-2.310001730774655,D,250
80,just diatonic,C,E,80,-2.3137138648348,E,250
104,just diatonic,C,F,104,1.1550008653878132,F,250
146,just diatonic,C,G,146,-1.1550008653875394,G,250
184,just diatonic,C,A,184,-1.1587129994475467,A,250
227,just diatonic,C,B,227,1.3312852697778232,B,250
0,just diatonic,D,D,0,0.0,D,250
38,just diatonic,D,E,38,-0.0037121340599574723,E,250
61,just diatonic,D,F,61,-1.3349974038373196,F,250
104,just diatonic,D,G,104,1.1550008653874289,G,250
142,just diatonic,D,A,142,1.1512887313271893,A,250
184,just diatonic,D,B,184,-1.1587129994471619,B,250
208,just diatonic,D,C,208,2.3100017307749026,C,250
0,just diatonic,E,E,0,0.0,E,250
23,just diatonic,E,F,23,-1.3312852697775173,F,250
66,just diatonic,E,G,66,1.1587129994473668,G,250
104,just diatonic,E,A,104,1.1550008653874289,A,250
146,just diatonic,E,B,146,-1.1550008653873471,B,250
170,just diatonic,E,C,170,2.313713864834994,C,250
212,just diatonic,E,D,212,0.00371213406016253,D,250
0,just diatonic,F,F,0,0.0,F,250
42,just diatonic,F,G,42,-2.3100017307750402,G,250
80,just diatonic,F,A,80,-2.313713864835185,A,250
123,just diatonic,F,B,123,0.17628440439001145,B,250
146,just diatonic,F,C,146,-1.1550008653875394,C,250
189,just diatonic,F,D,189,1.3349974038374817,D,250
227,just diatonic,F,E,227,1.331285269777439,E,250
0,just diatonic,G,G,0,0.0,G,250
38,just diatonic,G,A,38,-0.0037121340599574723,A,250
80,just diatonic,G,B,80,-2.3137138648348,B,250
104,just diatonic,G,C,104,1.1550008653874289,C,250
146,just diatonic,G,D,146,-1.1550008653875394,D,250
184,just diatonic,G,E,184,-1.1587129994475467,E,250
208,just diatonic,G,F,208,2.3100017307749026,F,250
0,just diatonic,A,A,0,0.0,A,250
42,just diatonic,A,B,42,-2.310001730774463,B,250
66,just diatonic,A,C,66,1.1587129994473668,C,250
108,just diatonic,A,D,108,-1.151288731327593,D,250
146,just diatonic,A,E,146,-1.1550008653875394,E,250
170,just diatonic,A,F,170,2.313713864834994,F,250
212,just diatonic,A,G,212,0.00371213406016253,G,250
0,just diatonic,B,B,0,0.0,B,250
23,just diatonic,B,C,23,-1.3312852697779018,C,250
66,just diatonic,B,D,66,1.1587129994473668,D,250
104,just diatonic,B,E,104,1.155000865387045,E,250
127,just diatonic,B,F,127,-0.1762844043901009,F,250
170,just diatonic,B,G,170,2.313713864834994,G,250
208,just diatonic,B,A,208,2.3100017307745184,A,250
0,just diatonic,C,C,0,0.0,C,251
43,just diatonic,C,D,43,1.6676875122531334,D,251
81,just diatonic,C,E,81,0.9372821511013287,E,251
104,just diatonic,C,F,104,-0.8338437561263359,F,251
147,just diatonic,C,G,147,0.833843756126742,G,251
185,just diatonic,C,A,185,0.1034383949750091,A,251
228,just diatonic,C,B,228,1.771125907228149,B,251
0,just diatonic,D,D,0,0.0,D,251
38,just diatonic,D,E,38,-0.7304053611517543,E,251
62,just diatonic,D,F,62,2.27934522564481,F,251
104,just diatonic,D,G,104,-0.8338437561263359,G,251
142,just diatonic,D,A,142,-1.564249117278131,A,251
185,just diatonic,D,B,185,0.1034383949750091,B,251
208,just diatonic,D,C,208,-1.667687512252996,C,251
0,just diatonic,E,E,0,0.0,E,251
23,just diatonic,E,F,23,-1.7711259072275962,F,251
66,just diatonic,E,G,66,-0.10343839497461457,G,251
104,just diatonic,E,A,104,-0.8338437561267205,A,251
147,just diatonic,E,B,147,0.833843756126742,B,251
170,just diatonic,E,C,170,-0.9372821511016016,C,251
213,just diatonic,E,D,213,0.73040536115181,D,251
0,just diatonic,F,F,0,0.0,F,251
43,just diatonic,F,G,43,1.6676875122527492,G,251
81,just diatonic,F,A,81,0.9372821511009446,A,251
123,just diatonic,F,B,123,-2.1759068306694256,B,251
147,just diatonic,F,C,147,0.8338437561263577,C,251
189,just diatonic,F,D,189,-2.2793452256445033,D,251
228,just diatonic,F,E,228,1.7711259072277652,E,251
0,just diatonic,G,G,0,0.0,G,251
38,just diatonic,G,A,38,-0.7304053611519465,A,251
81,just diatonic,G,B,81,0.9372821511013287,B,251
104,just diatonic,G,C,104,-0.8338437561267205,C,251
147,just diatonic,G,D,147,0.8338437561263577,D,251
